branch,customer,length,fleet1,fleet2,fleet3,frequency,accuracy
EAGS,THIE1921,3,Generators - Diesel Small,Air Compressors - Diesel Small,Air Breakers,62,0.553571
EAGS,THIE1921,3,Generators - Diesel Small,Air Compressors - Diesel Small,Air Breakers - Attachments,58,0.517857
EAGS,THIE1921,3,Generators - Diesel Small,Air Compressors - Diesel Small,Air Compressors - Diesel Small,97,0.866071
EAGS,THIE1921,3,Generators - Diesel Small,Air Compressors - Diesel Small,Compaction - Rammers & Vibrating Plates,54,0.482143
EAGS,THIE1921,3,Generators - Diesel Small,Air Compressors - Diesel Small,Concrete,55,0.491071
EAGS,THIE1921,3,Generators - Diesel Small,Air Compressors - Diesel Small,Generators - Diesel Small,90,0.803571
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Access - Scissor Lifts,80,0.465116
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Air Breakers,60,0.348837
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Air Breakers - Attachments,60,0.348837
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Air Compressors - Diesel Small,95,0.552326
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,62,0.360465
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Concrete,60,0.348837
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Generators - Diesel Small,143,0.831395
EAGS,THIE1921,3,Generators - Diesel Small,Generators - Diesel Small,Landscaping Equipment,53,0.30814
EAGS,THIE1921,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,53,0.746479
EAGS,THIE1921,3,Generators - Diesel Small,Compaction - Rammers & Vibrating Plates,Generators - Diesel Small,59,0.830986
EAGS,THIE1921,2,Landscaping Equipment,Air Compressors - Diesel Small,,61,0.701149
EAGS,THIE1921,2,Landscaping Equipment,Generators - Diesel Small,,59,0.678161
EAGS,THIE1921,2,Access - Scissor Lifts,Access - Scissor Lifts,,77,0.663793
EAGS,THIE1921,2,Access - Scissor Lifts,Air Breakers,,52,0.448276
EAGS,THIE1921,2,Access - Scissor Lifts,Air Compressors - Diesel Small,,76,0.655172
EAGS,THIE1921,2,Access - Scissor Lifts,Compaction - Rammers & Vibrating Plates,,57,0.491379
EAGS,THIE1921,2,Access - Scissor Lifts,Generators - Diesel Small,,84,0.724138
EAGS,THIE1921,3,Access - Scissor Lifts,Access - Scissor Lifts,Access - Scissor Lifts,53,0.688312
EAGS,THIE1921,3,Access - Scissor Lifts,Access - Scissor Lifts,Air Compressors - Diesel Small,54,0.701299
EAGS,THIE1921,3,Access - Scissor Lifts,Access - Scissor Lifts,Generators - Diesel Small,54,0.701299
EAGS,THIE1921,3,Access - Scissor Lifts,Generators - Diesel Small,Air Compressors - Diesel Small,58,0.690476
EAGS,THIE1921,3,Access - Scissor Lifts,Generators - Diesel Small,Generators - Diesel Small,73,0.869048
EAGS,THIE1921,3,Access - Scissor Lifts,Air Compressors - Diesel Small,Air Compressors - Diesel Small,64,0.842105
EAGS,THIE1921,3,Access - Scissor Lifts,Air Compressors - Diesel Small,Generators - Diesel Small,60,0.789474
EAGS,THIE1921,2,Compaction - Rammers & Vibrating Plates,Access - Scissor Lifts,,52,0.514851
EAGS,THIE1921,2,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,,66,0.653465
EAGS,THIE1921,2,Compaction - Rammers & Vibrating Plates,Compaction - Rammers & Vibrating Plates,,57,0.564356
EAGS,THIE1921,2,Compaction - Rammers & Vibrating Plates,Generators - Diesel Small,,76,0.752475
EAGS,THIE1921,3,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,Air Compressors - Diesel Small,56,0.848485
EAGS,THIE1921,3,Compaction - Rammers & Vibrating Plates,Air Compressors - Diesel Small,Generators - Diesel Small,53,0.80303
EAGS,THIE1921,3,Compaction - Rammers & Vibrating Plates,Generators - Diesel Small,Generators - Diesel Small,64,0.842105
EAGS,THIE1921,2,Compaction - Rollers - Other,Generators - Diesel Small,,51,0.809524
