cluster_id,subtype_id,subtype_name
6,140,RSAW
19,467,JACK
29,12,LIN
21,176,ILPG
12,164,GL7
22,81,HH.1
10,87,TRTI
13,352,PUSM
5,378,TRBC
17,156,DRLH
22,246,VSPP
21,179,DRMB
26,55,PC
17,247,GEN
4,299,WLCS
8,296,MLPD
7,331,TEL
8,219,TW
6,329,E.1.1
17,348,KB
9,468,STGP
29,170,SFTY
7,475,AORD
7,58,SBF
10,330,DSAW.1
8,176,ILPG
3,339,SSL
4,182,TQW
16,300,CHS
2,465,WLDR
26,45,GRAG
12,87,TRTI
5,294,EG
3,204,SBG
19,49,ACPB
25,445,FTHR
29,467,JACK
20,360,FJC
26,375,CFG
14,17,MEC
8,327,HYDM
16,195,PUSL
8,506,HCP
26,165,CBW
2,326,SSC
19,284,LGSP
24,142,PRK
10,325,PUSU
25,307,CMPR.1.1
19,206,TRYJ
17,252,GSP
13,215,CMXR
19,1,CSED
6,223,WTRT
26,223,WTRT
10,471,WHPR
24,300,CHS
8,178,SBL
19,361,LHST
19,42,CHSW
11,259,SSRG
8,11,NSP
10,35,AIRC
4,432,DRIL
8,243,PULG
20,81,HH.1
14,482,MLBK
17,469,CVY
20,386,IFL
20,228,TRWC
12,170,SFTY
19,343,GRDS
26,320,MLK9
11,149,RCS
16,142,PRK
21,326,SSC
0,463,WTRB
8,3,CPHP
12,196,RCD
12,388,RBB
22,310,GRDT
19,499,MLCH
19,2,AOBR
19,34,TLT
21,324,PLTT
13,40,WNCH
12,464,LPL
19,379,SCIR
19,88,CFSM
23,215,CMXR
2,74,CMPR
26,99,HTQ
4,505,RSDD
26,167,IRFA
12,59,VMH
3,368,LT
16,178,SBL
26,331,TEL
7,247,GEN
8,277,SBIN
19,352,PUSM
8,173,DRLR
5,383,LFTG
26,30,CMLN
8,332,SF
21,45,GRAG
25,388,RBB
4,148,ABL
11,74,CMPR
12,233,CLR.1
5,257,CMPT
8,453,TRCD
17,0,DUNI
8,190,WBRS
22,6,CHB
7,13,LCRR
18,144,MLTR
7,354,DRLC
6,172,TBU
9,38,PFAN
15,426,LMWR
22,231,DBL
26,310,GRDT
19,56,RMTP
12,465,WLDR
9,278,ESC
17,501,GUN
8,28,LNYD
26,237,CCY
21,332,SF
18,486,GDK
16,354,DRLC
6,229,LMRK
25,14,VCCL
18,354,DRLC
21,245,SL.1
5,259,SSRG
19,438,GAA
21,381,SHRS
12,72,GRNB
5,325,PUSU
26,229,LMRK
5,423,FGSH
22,50,VBSF
17,284,LGSP
19,459,SMPB
14,454,SMCO
14,400,SPHE
5,114,TPB
19,332,SF
19,453,TRCD
19,147,UPC
2,42,CHSW
17,505,RSDD
12,16,CHEP
5,197,RPSD
24,203,PHD
5,475,AORD
24,261,BH
2,14,VCCL
21,174,SCBR
6,33,PBS
29,411,RTRY
12,408,MCFA
2,503,LBF
9,457,CUU
29,323,FRCS
9,484,SSAD
19,184,SDRP
26,51,APS
24,447,HTP
5,121,E.1
9,464,LPL
4,463,WTRB
3,348,KB
7,127,CNBF
20,457,CUU
26,52,STGR
29,98,GPL
9,354,DRLC
7,93,EA
17,322,MLTC
25,408,MCFA
8,156,DRLH
9,33,PBS
7,95,NBL.1
5,30,CMLN
2,0,DUNI
22,382,TRSC
4,372,HCPE
7,483,BRSC
12,418,WL
16,287,MEB
8,403,PGK
7,234,AOCH
14,74,CMPR
5,118,FLO
19,44,TRFU
16,246,VSPP
10,482,MLBK
22,425,PTB
3,115,RSSD
26,243,PULG
3,124,MILD
26,182,TQW
7,324,PLTT
10,54,SAWM
16,291,TRNS
18,278,ESC
3,305,TRCR
8,286,ENGH
12,10,EHHK
16,180,WRFE
18,424,OVEN
7,435,SL
12,30,CMLN
18,324,PLTT
21,74,CMPR
19,286,ENGH
8,60,RTP
26,15,PPBN
26,56,RMTP
16,442,CMWR
2,114,TPB
26,230,EF
16,124,MILD
7,259,SSRG
19,344,VBFX
25,136,GEN.1
16,411,RTRY
15,246,VSPP
22,82,NRU
19,115,RSSD
29,266,TM
23,307,CMPR.1.1
8,127,CNBF
16,164,GL7
2,327,HYDM
24,45,GRAG
29,314,NGS
19,442,CMWR
7,307,CMPR.1.1
19,415,WSTE
26,326,SSC
19,241,RCBC
12,296,MLPD
5,33,PBS
19,81,HH.1
25,243,PULG
9,137,SDCV
17,502,TIR
3,14,VCCL
19,289,GEN.1.1
10,472,COOL
7,241,RCBC
8,121,E.1
8,508,SWFT
26,163,MSCT
17,266,TM
17,30,CMLN
16,367,ASC
5,356,HYCY
21,442,CMWR
7,383,LFTG
8,112,SSS
19,324,PLTT
11,4,TRPA
18,137,SDCV
22,415,WSTE
16,368,LT
5,27,IWR
9,79,CDVP
9,388,RBB
19,474,TRFB
22,25,BCAR
21,164,GL7
2,205,SAW.1
8,232,SPG
29,245,SL.1
26,90,DLV
7,226,HYWC
26,287,MEB
5,177,RP
19,182,TQW
19,353,SUC
17,314,NGS
23,42,CHSW
21,322,MLTC
19,181,RRC
26,440,GRDR
22,230,EF
8,415,WSTE
20,196,RCD
25,149,RCS
22,74,CMPR
8,40,WNCH
7,111,EXFA
8,418,WL
26,505,RSDD
5,237,CCY
6,425,PTB
15,111,EXFA
0,247,GEN
8,226,HYWC
19,299,WLCS
8,490,OSR
25,459,SMPB
22,77,CDS
29,176,ILPG
29,138,RFRC
26,335,SBB
4,471,WHPR
21,140,RSAW
20,306,CNCS
22,197,RPSD
18,93,EA
15,179,DRMB
22,367,ASC
29,204,SBG
2,102,CUTR
21,196,RCD
12,58,SBF
26,205,SAW.1
5,376,LHC
8,160,MLAG
14,93,EA
20,6,CHB
9,126,RFG
9,471,WHPR
10,446,QUE.1
10,394,SWJS
25,352,PUSM
22,87,TRTI
9,252,GSP
2,208,DBP
8,21,FDH
4,247,GEN
10,339,SSL
19,313,FST
8,251,ABO
22,185,BBQ
16,0,DUNI
2,346,HYHP.1
18,182,TQW
23,471,WHPR
22,334,SWR
24,299,WLCS
2,51,APS
16,150,EB
7,309,DG7
7,219,TW
21,178,SBL
8,360,FJC
24,273,TLI
12,463,WTRB
10,426,LMWR
24,322,MLTC
21,424,OVEN
2,55,PC
8,437,VAN
7,502,TIR
26,57,VALV
22,331,TEL
18,192,SA
29,74,CMPR
13,245,SL.1
26,11,NSP
3,324,PLTT
6,203,PHD
19,64,CWB
21,210,LBLW
17,22,JIB
10,373,RBE
9,247,GEN
29,93,EA
22,156,DRLH
5,138,RFRC
21,70,IMWR
24,87,TRTI
8,161,CNKB
20,279,RTRT
20,5,FLST
29,163,MSCT
20,474,TRFB
28,464,LPL
2,325,PUSU
20,52,STGR
3,149,RCS
7,209,VBSX
16,436,TQA
7,351,NGGF
11,483,BRSC
22,5,FLST
21,33,PBS
8,223,WTRT
19,112,SSS
8,94,EMV
23,136,GEN.1
9,246,VSPP
12,247,GEN
20,465,WLDR
5,331,TEL
29,237,CCY
7,48,AB
21,263,WC
26,358,QCT
20,120,GDE
24,121,E.1
18,196,RCD
5,326,SSC
29,143,HYPK
15,438,GAA
8,417,GA
13,111,EXFA
18,66,MSB
28,246,VSPP
9,241,RCBC
8,399,SBV
19,291,TRNS
8,463,WTRB
20,137,SDCV
9,77,CDS
19,412,BRDR
21,44,TRFU
22,368,LT
25,382,TRSC
2,87,TRTI
21,142,PRK
17,157,TREQ
2,100,SAFL
8,337,TAL
16,378,TRBC
13,0,DUNI
4,142,PRK
22,157,TREQ
20,268,SDRD
19,234,AOCH
8,405,BUN
26,102,CUTR
18,228,TRWC
9,149,RCS
5,170,SFTY
12,192,SA
22,30,CMLN
21,502,TIR
26,379,SCIR
9,335,SBB
2,15,PPBN
15,215,CMXR
8,314,NGS
10,197,RPSD
9,111,EXFA
6,463,WTRB
18,55,PC
17,464,LPL
21,194,WBHD
21,506,HCP
24,311,PFFT
2,348,KB
26,263,WC
6,330,DSAW.1
8,20,TLCR
22,451,CSET
16,278,ESC
2,94,EMV
19,98,GPL
6,59,VMH
14,197,RPSD
4,60,RTP
21,481,TBK
4,115,RSSD
17,240,WDMA
21,42,CHSW
8,474,TRFB
3,197,RPSD
17,148,ABL
8,36,SSRT
12,287,MEB
9,161,CNKB
26,401,CPW
8,213,MLRH
22,114,TPB
6,373,RBE
20,250,VTP
12,508,SWFT
18,215,CMXR
19,252,GSP
8,353,SUC
18,344,VBFX
21,55,PC
2,254,LSSL
19,309,DG7
12,115,RSSD
10,455,COW
8,235,EH
19,267,FFI
14,66,MSB
28,269,LVL
29,446,QUE.1
5,465,WLDR
26,506,HCP
8,163,MSCT
14,195,PUSL
23,157,TREQ
5,72,GRNB
24,329,E.1.1
16,3,CPHP
19,482,MLBK
22,411,RTRY
7,251,ABO
16,437,VAN
21,198,CTM
4,412,BRDR
5,100,SAFL
19,78,TRPN
22,376,LHC
16,413,OVA
8,275,ITC.1
5,289,GEN.1.1
13,136,GEN.1
16,458,HYTK
7,288,FLCL
24,149,RCS
27,124,MILD
8,79,CDVP
21,36,SSRT
21,81,HH.1
16,90,DLV
9,386,IFL
8,368,LT
5,508,SWFT
12,348,KB
20,353,SUC
24,114,TPB
26,179,DRMB
12,471,WHPR
5,322,MLTC
8,8,TTEL
4,375,CFG
4,19,GPC
10,329,E.1.1
17,87,TRTI
16,35,AIRC
25,329,E.1.1
9,394,SWJS
5,263,WC
26,240,WDMA
6,149,RCS
14,136,GEN.1
2,3,CPHP
8,419,FCR
12,33,PBS
26,124,MILD
10,210,LBLW
20,230,EF
9,128,EVBR
2,99,HTQ
7,330,DSAW.1
10,208,DBP
1,216,ELCB
19,433,PNTR
7,426,LMWR
17,246,VSPP
17,380,AD.1
17,254,LSSL
21,400,SPHE
7,160,MLAG
26,369,LSK
12,351,NGGF
25,249,VCWD
19,493,SCRM
2,310,GRDT
29,325,PUSU
1,179,DRMB
12,34,TLT
21,160,MLAG
3,352,PUSM
26,412,BRDR
29,215,CMXR
29,252,GSP
29,258,CPS
5,35,AIRC
22,268,SDRD
9,175,VM 
17,211,LRLR
22,212,SWU
21,100,SAFL
3,483,BRSC
8,505,RSDD
25,205,SAW.1
15,418,WL
8,149,RCS
6,243,PULG
20,328,OXYS
8,465,WLDR
16,468,STGP
25,4,TRPA
16,412,BRDR
7,126,RFG
19,364,FSL
21,133,UTE
20,13,LCRR
2,201,ALB
19,94,EMV
8,398,SMOK
26,474,TRFB
8,185,BBQ
9,254,LSSL
2,111,EXFA
16,406,CPTD
20,7,TPG
28,55,PC
26,465,WLDR
20,2,AOBR
3,505,RSDD
17,368,LT
8,196,RCD
29,128,EVBR
24,330,DSAW.1
16,408,MCFA
8,34,TLT
16,478,NGUN
11,2,AOBR
10,17,MEC
12,246,VSPP
9,285,HV3
18,325,PUSU
26,216,ELCB
17,95,NBL.1
22,330,DSAW.1
19,320,MLK9
19,223,WTRT
24,2,AOBR
9,367,ASC
21,121,E.1
4,376,LHC
8,157,TREQ
19,77,CDS
22,339,SSL
12,263,WC
15,244,SNDR
5,302,SPD
4,328,OXYS
5,18,GEN.1.1.1
26,486,GDK
22,150,EB
22,3,CPHP
12,101,MER
6,219,TW
19,451,CSET
8,76,SPL
8,428,PLNR
24,482,MLBK
19,16,CHEP
17,339,SSL
4,195,PUSL
19,250,VTP
16,36,SSRT
22,42,CHSW
12,178,SBL
7,411,RTRY
26,81,HH.1
7,469,CVY
5,443,GFNG
22,427,SWRA
16,372,HCPE
8,429,SPDR
29,470,CNR
29,149,RCS
11,93,EA
12,126,RFG
8,276,VCCB
20,324,PLTT
4,475,AORD
24,272,GP30
11,309,DG7
22,465,WLDR
25,470,CNR
26,7,TPG
4,35,AIRC
10,348,KB
8,431,CMPR.1.1.1
19,505,RSDD
8,411,RTRY
16,51,APS
19,307,CMPR.1.1
6,508,SWFT
3,302,SPD
18,178,SBL
13,378,TRBC
22,45,GRAG
29,169,HMLT
21,248,GSB
21,87,TRTI
11,465,WLDR
25,22,JIB
22,219,TW
12,81,HH.1
12,52,STGR
26,39,DBC
2,246,VSPP
16,16,CHEP
13,305,TRCR
29,364,FSL
26,252,GSP
10,400,SPHE
22,18,GEN.1.1.1
19,73,DU
8,361,LHST
16,326,SSC
19,190,WBRS
23,55,PC
8,188,CBC
19,470,CNR
20,100,SAFL
11,245,SL.1
26,42,CHSW
20,481,TBK
19,140,RSAW
20,384,SFOF
24,327,HYDM
8,110,FKT
21,73,DU
8,115,RSSD
8,125,WAAG
10,231,DBL
20,75,DMFR
20,243,PULG
9,44,TRFU
22,337,TAL
19,380,AD.1
15,70,IMWR
8,114,TPB
2,435,SL
14,339,SSL
19,273,TLI
5,2,AOBR
14,126,RFG
7,159,TRNC
9,230,EF
20,274,SNDC
2,451,CSET
21,483,BRSC
25,5,FLST
24,157,TREQ
9,309,DG7
6,273,TLI
9,7,TPG
16,45,GRAG
8,302,SPD
11,419,FCR
8,303,JWH
11,3,CPHP
8,289,GEN.1.1
4,266,TM
7,337,TAL
7,199,WPS
19,12,LIN
16,395,CHA
17,170,SFTY
11,157,TREQ
26,441,DAJ
7,136,GEN.1
26,143,HYPK
9,115,RSSD
20,98,GPL
11,194,WBHD
4,205,SAW.1
10,401,CPW
12,210,LBLW
7,190,WBRS
4,197,RPSD
21,13,LCRR
8,65,SGUN
2,307,CMPR.1.1
19,348,KB
16,81,HH.1
3,4,TRPA
8,187,TRO.1
8,81,HH.1
25,505,RSDD
10,93,EA
5,22,JIB
9,220,STSD
14,412,BRDR
12,42,CHSW
8,274,SNDC
24,136,GEN.1
6,442,CMWR
10,219,TW
25,434,SFLE
9,90,DLV
8,345,CSK
19,354,DRLC
9,81,HH.1
26,482,MLBK
16,448,THEO
15,140,RSAW
14,307,CMPR.1.1
20,205,SAW.1
28,352,PUSM
9,52,STGR
10,55,PC
12,148,ABL
7,194,WBHD
10,175,VM 
16,497,RSL
7,464,LPL
21,6,CHB
22,345,CSK
10,307,CMPR.1.1
1,344,VBFX
26,245,SL.1
21,231,DBL
13,249,VCWD
20,388,RBB
10,452,NOLT
22,167,IRFA
19,149,RCS
10,303,JWH
21,35,AIRC
14,415,WSTE
29,42,CHSW
20,0,DUNI
8,352,PUSM
24,326,SSC
8,412,BRDR
22,55,PC
3,74,CMPR
19,502,TIR
10,140,RSAW
14,87,TRTI
26,43,PIPT
8,63,URN
8,294,EG
21,249,VCWD
2,133,UTE
10,470,CNR
21,203,PHD
1,241,RCBC
19,87,TRTI
8,205,SAW.1
21,146,PHH
25,240,WDMA
22,14,VCCL
10,340,SRCP
19,262,DRIS
26,345,CSK
8,259,SSRG
21,182,TQW
21,192,SA
19,117,BA
10,33,PBS
2,6,CHB
8,37,SWTS
15,368,LT
6,178,SBL
22,269,LVL
20,157,TREQ
5,247,GEN
8,331,TEL
20,339,SSL
28,111,EXFA
22,467,JACK
7,322,MLTC
18,467,JACK
20,350,HRH
20,60,RTP
24,412,BRDR
26,6,CHB
6,77,CDS
22,289,GEN.1.1
12,51,APS
17,331,TEL
8,167,IRFA
7,400,SPHE
20,110,FKT
26,192,SA
16,284,LGSP
22,192,SA
14,257,CMPT
29,316,HJAW
20,140,RSAW
29,114,TPB
10,16,CHEP
17,151,HTGN
2,266,TM
7,66,MSB
29,40,WNCH
8,347,CCF
9,22,JIB
6,245,SL.1
21,114,TPB
22,151,HTGN
26,391,ACEV
28,326,SSC
8,99,HTQ
22,198,CTM
10,247,GEN
4,241,RCBC
19,319,FL
8,224,GP28
9,215,CMXR
19,326,SSC
29,6,CHB
14,179,DRMB
26,217,WARM
20,285,HV3
23,210,LBLW
20,194,WBHD
26,235,EH
14,118,FLO
8,22,JIB
17,354,DRLC
8,430,OZBW
26,447,HTP
20,307,CMPR.1.1
21,273,TLI
23,465,WLDR
25,215,CMXR
8,394,SWJS
14,148,ABL
7,352,PUSM
8,78,TRPN
22,259,SSRG
11,464,LPL
26,415,WSTE
2,436,TQA
14,77,CDS
8,367,ASC
22,243,PULG
10,294,EG
8,159,TRNC
26,313,FST
22,33,PBS
29,286,ENGH
9,313,FST
22,110,FKT
8,383,LFTG
7,215,CMXR
8,349,HDC
6,150,EB
17,408,MCFA
9,233,CLR.1
12,6,CHB
10,243,PULG
20,261,BH
5,119,CBKE
21,226,HYWC
14,199,WPS
29,378,TRBC
16,219,TW
22,2,AOBR
24,463,WTRB
4,55,PC
7,30,CMLN
16,77,CDS
12,100,SAFL
25,375,CFG
7,51,APS
8,192,SA
21,215,CMXR
5,479,WHE
6,324,PLTT
26,439,TURF
10,273,TLI
5,215,CMXR
1,156,DRLH
2,182,TQW
21,451,CSET
6,60,RTP
26,257,CMPT
17,329,E.1.1
8,358,QCT
1,325,PUSU
10,146,PHH
2,375,CFG
24,154,DSSW
8,324,PLTT
9,70,IMWR
10,179,DRMB
6,35,AIRC
6,478,NGUN
13,110,FKT
23,198,CTM
16,211,LRLR
7,353,SUC
19,462,MIN
12,442,CMWR
11,7,TPG
16,182,TQW
25,406,CPTD
17,325,PUSU
19,408,MCFA
18,179,DRMB
10,45,GRAG
19,54,SAWM
16,137,SDCV
22,257,CMPT
10,148,ABL
2,466,P&C
21,474,TRFB
9,266,TM
24,352,PUSM
17,219,TW
29,257,CMPT
2,33,PBS
26,332,SF
5,435,SL
7,459,SMPB
19,461,RSLK
19,135,SWMC
26,431,CMPR.1.1.1
18,406,CPTD
29,68,TRO
29,5,FLST
10,378,TRBC
21,372,HCPE
15,249,VCWD
29,483,BRSC
12,133,UTE
8,448,THEO
19,235,EH
19,118,FLO
4,2,AOBR
20,199,WPS
21,240,WDMA
20,3,CPHP
14,375,CFG
8,333,SST.1
21,368,LT
12,326,SSC
6,483,BRSC
19,356,HYCY
19,478,NGUN
19,79,CDVP
5,63,URN
10,311,PFFT
18,273,TLI
29,395,CHA
26,149,RCS
16,327,HYDM
25,231,DBL
20,245,SL.1
17,55,PC
14,44,TRFU
12,402,VEXV
26,466,P&C
9,83,YDS
17,442,CMWR
7,470,CNR
22,218,NGA
22,70,IMWR
19,142,PRK
21,219,TW
19,418,WL
17,472,COOL
12,240,WDMA
16,472,COOL
17,77,CDS
11,375,CFG
7,87,TRTI
8,320,MLK9
8,359,MLEL
9,148,ABL
4,37,SWTS
6,307,CMPR.1.1
12,243,PULG
9,39,DBC
10,29,FTRA
29,157,TREQ
15,106,EXTL
19,388,RBB
20,467,JACK
19,394,SWJS
7,245,SL.1
8,109,ARR
6,400,SPHE
19,443,GFNG
19,345,CSK
8,379,SCIR
24,79,CDVP
7,382,TRSC
19,464,LPL
5,471,WHPR
16,73,DU
7,112,SSS
22,112,SSS
7,154,DSSW
28,348,KB
3,6,CHB
22,96,SPIT.1
23,118,FLO
26,74,CMPR
7,368,LT
18,505,RSDD
16,6,CHB
24,48,AB
8,46,CRIM
17,124,MILD
10,266,TM
9,344,VBFX
22,146,PHH
2,30,CMLN
26,197,RPSD
17,137,SDCV
19,488,TQC
6,52,STGR
7,52,STGR
19,174,SCBR
26,283,STLK
22,37,SWTS
12,219,TW
4,179,DRMB
7,438,GAA
23,74,CMPR
16,243,PULG
16,277,SBIN
8,93,EA
8,58,SBF
22,471,WHPR
13,447,HTP
8,204,SBG
23,241,RCBC
16,435,SL
3,13,LCRR
2,44,TRFU
5,9,SOS
6,337,TAL
9,307,CMPR.1.1
19,5,FLST
10,382,TRSC
10,241,RCBC
20,313,FST
13,59,VMH
4,307,CMPR.1.1
9,333,SST.1
18,74,CMPR
17,241,RCBC
16,18,GEN.1.1.1
22,148,ABL
24,356,HYCY
17,361,LHST
5,467,JACK
26,246,VSPP
17,209,VBSX
24,383,LFTG
10,435,SL
29,192,SA
19,75,DMFR
26,435,SL
22,328,OXYS
8,481,TBK
15,118,FLO
27,505,RSDD
16,161,CNKB
20,287,MEB
8,407,WDPC
17,177,RP
24,213,MLRH
6,215,CMXR
8,364,FSL
21,157,TREQ
29,345,CSK
16,42,CHSW
27,249,VCWD
10,259,SSRG
10,240,WDMA
9,329,E.1.1
11,42,CHSW
24,388,RBB
9,102,CUTR
12,195,PUSL
12,35,AIRC
7,296,MLPD
22,217,WARM
26,328,OXYS
9,272,GP30
6,177,RP
22,418,WL
24,348,KB
18,75,DMFR
14,34,TLT
18,110,FKT
17,310,GRDT
5,246,VSPP
19,230,EF
18,348,KB
17,90,DLV
9,474,TRFB
8,372,HCPE
21,218,NGA
8,146,PHH
10,252,GSP
4,486,GDK
12,302,SPD
20,439,TURF
19,126,RFG
